1 2 3 4 5 6 7 8 9 10 
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 

0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 
0.5 0.5 0.5 0.5 0.5 0.4375 1.4 0.5 0.5 0.5 
0.5 0.5 0 0 0 0 0.1875 0.5 0.5 0.5 
0.5 0.5 0.181818 0 0 0 0.2 0.5 0.5 0.5 
0.5 0.454545 0 0 0 0 0.466667 0.5 0.5 0.5 
1.15385 0.181818 0 0 0 0 0.142857 0.5 0.5 0.5 
0.5 0.733333 0 0.214286 1.26667 0.307692 0.5 0.5 0.5 0.5 
0.5 0.928571 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 

0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 
0.5 0.5 0 0.5 0.5 0.4 1.4 0.5 0.5 0.5 
0.5 0.230769 0 0 0 0 0.133333 0.5 0.5 0.5 
0.5 0 0 0 0 0 0.2 0.5 0.5 0.5 
0.5 0 0 0 0 0 0.166667 0.5 0.5 0.5 
1.15385 0.181818 0 0 0 0 0.153846 0.5 0.5 0.5 
0.5 0.733333 0 0 0.166667 0 0.5 1.1875 0.5 0.5 
0.5 0.928571 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 

0.5 0.5 0.5 0.5 0.416667 1.15385 0.5 0.5 0.5 0.5 
0.5 0.5 0 0 0 0.4 1.4 1.5 0.5 0.5 
1.06667 0.230769 0 0 0 0 0.153846 0.5 0.5 0.5 
0.5 0 0 0 0 0 0.2 0.5 0.5 0.5 
0.833333 0 0 0 0 0 0 0.5 0.5 0.5 
0.833333 0 0 0 0 0 0 0.357143 0.5 0.5 
0.416667 0 0 0 0 0 0.5 0 0.75 0.5 
0.5 0.928571 0.0714286 0.153846 0.5 0.5 0.5 0.5 1.05882 0.5 
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 

1.66667 1.07143 0 0.5 0 0.416667 1.07143 0.5 0.5 0.5 
0.769231 0.181818 0 0 0 0 -0.0769231 1.5 0.5 0.5 
1.15385 0 0 0 0 0 0.153846 0.5 0.5 0.5 
0.5 0 0 0 0 0 0.2 0.5 0.5 0.5 
0.454545 0 0 0 0 0 0 0 0.733333 0.5 
0 0 0 0 0 0 0 0.357143 0.571429 0.5 
0 0 0 0 0 0 0 0 0.214286 0.5 
0.461538 0.0769231 0.0769231 0.166667 0.5 0.5 0.333333 0.5 1.05882 0.5 
0.5 0.5 0.5 1 0.5 0.5 0.5 0.5 0.5 0.5 
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 

1.66667 0.454545 0 0.5 0 0.454545 0.454545 0.5 0.5 0.5 
0.454545 0 0 0 0 0 0 1.5 0.5 0.5 
0 0 0 0 0 0 0 0 0.5 0.5 
0.5 0 0 0 0 0 0 0.5 0.5 0.5 
0.454545 0 0 0 0 0 0 0 0.307692 0.5 
0 0 0 0 0 0 0 0 0.571429 0.5 
0 0 0 0 0 0 0 0 0.0833333 0.5 
0.416667 0.0833333 0.0769231 0 0.5 0.5 0.333333 0.5 0 1 
0.5 0.615385 0.428571 1 0.384615 1.06667 0.5 0.5 0.5 0.5 
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 

1.66667 0.454545 0 0.5 0 0.454545 0 0.454545 0.5 0.5 
0 0 0 0 0 0 0 0 0.153846 0.5 
0 0 0 0 0 0 0 0 0.384615 0.5 
0.5 0 0 0 0 0 0 0 0.5 0.5 
0.454545 0 0 0 0 0 0 0 0.307692 0.5 
0 0 0 0 0 0 0 0 0 0.5 
0 0 0 0 0 0 0 0 0 1.07143 
0 0 0 0 0.5 0 0 0 0 0.9375 
0.5 0.166667 0.5 1 0.384615 0 0.5 0.5 0.5 0.5 
0.5 0.5 1.14286 1.14286 0.833333 0.714286 0.5 0.5 0.5 0.5 
